#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 16:14:20.798

Frequency (Hz),Channel 1 (V),Channel 2 (V)
0,3.263105438528118,2.725772462312328
1.953125,3.149192699242334,2.6302152899531013
3.90625,2.1059488461503957,1.7560457867453008
5.859375,0.6351536242957522,0.5227271966877265
7.8125,0.04777496307466973,0.030566950088131574
9.765625,0.0020182803757629346,0.010602310722314542
11.71875,0.0017653207841218075,0.010549130639918011
13.671875,0.0009878182642459403,0.006653953306670466
15.625,0.00019616552945093702,0.0017142440873765923
17.578125,0.000261249182243927,0.0016211006754713257
19.53125,0.0002929635243915309,0.0013216534058533918
21.484375,0.00016286176033647,0.0009169370287576251
23.4375,0.00012757162710591344,0.000678687012652223
25.390625,0.0003101490287023242,0.0008276586734051463
27.34375,0.00023086261631089837,0.000870907467096328
29.296875,0.0002361474495974234,0.0007043514679455381
31.25,0.0002875693724094743,0.0005754976707128715
33.203125,0.00019011293266519118,0.0004769717267260234
35.15625,0.00014238929047286222,0.0002296508059568357
37.109375,0.00022053915588007148,0.00010439626406606617
39.0625,0.0003696904513442114,0.0001948262544314833
41.015625,0.0004940538159474004,0.00044213886306574893
42.96875,0.00036715961605863703,0.0005330807590765298
44.921875,0.0003340923708499998,0.0006696513927508698
46.875,0.0002847813807168689,0.0006898418831464968
48.828125,0.0003029427699880594,0.00046737977984429583
50.78125,0.0001860346806531656,0.00023603923905539718
52.734375,0.00034179208277829675,3.720395256098062e-5
54.6875,0.0017706388139963238,0.0016161497055512226
56.640625,0.004371493314930085,0.004888486455187521
58.59375,0.0055554972362351525,0.00641532584066405
60.546875,0.005583588419193137,0.00670240127564295
62.5,0.00506169348032846,0.006489347601306856
64.453125,0.0027118348725269957,0.003485281898036858
66.40625,0.0005318916289575665,0.0009246414143960801
68.359375,0.00015241055915440614,0.000350391995897731
70.3125,0.00014033622466402837,0.00019352292897854227
72.265625,0.00011566971660468535,0.00032465877240945564
74.21875,4.4196805140276e-5,0.0002514608450554725
76.171875,0.000107399290166887,0.0005948247969984527
78.125,0.00015400342540513898,0.0008023499030164881
80.078125,0.00019451061328856764,0.0007480265828305868
82.03125,0.00017477118434956876,0.0003595749110068756
83.984375,0.00019522319249445629,0.00015349130098094585
85.9375,0.00012473894177591067,0.0003241943246149005
87.890625,8.19516926456346e-5,0.0005063988320986988
89.84375,6.376818187197889e-5,0.0005448163697618606
91.796875,0.00013440643480838128,0.0004754289799114912
93.75,0.00015765787178611502,0.00022475029930055975
95.703125,0.00015260832771188138,0.0001973491629418199
97.65625,0.0001437986799838587,0.00039570669543557003
99.609375,0.00010464073807784773,0.00045863925648225665
101.5625,7.633806905616504e-5,0.00034989142268279725
103.515625,1.397250262543268e-5,0.00023858367089972992
105.46875,6.443605253633623e-5,8.092333503233296e-5
107.421875,0.00010329427331119033,0.00014275379661540306
109.375,0.0001749736834168002,0.00023193719106961115
111.328125,0.00019209585162286872,0.00021200137965671613
113.28125,0.0002421068301317262,0.00017971334855557301
115.234375,0.00030059066221240855,0.00030161886096029316
117.1875,0.0004947429534304504,0.00047860205417118404
119.140625,0.0005770659818077343,0.0005514815528820447
121.09375,0.0005362995310308124,0.0006486678538282467
123.046875,0.00041064180175124455,0.000606985921895842
125,0.00014425708834396608,0.00042428533346757603
126.953125,8.942317156497536e-5,0.0002476266156041865
128.90625,0.00019016426663988358,0.00017659478027188738
130.859375,0.00021351394977289312,0.00015978529902062975
132.8125,0.0001608007751973555,0.00012138009317087502
134.765625,0.00015164438119835949,3.882691921937611e-5
136.71875,7.806067750865909e-5,7.173351190710187e-5
138.671875,3.4109468270663356e-5,0.0001261650938835426
140.625,9.428703995748287e-5,0.00020583792185601253
142.578125,0.00013774151494197178,0.00011780095286930019
144.53125,0.00016409812784756316,6.249259444835413e-5
146.484375,0.00016624665512168953,0.000175432363211448
148.4375,0.00015626452562618587,0.00032816154085536206
150.390625,0.0001132630212611044,0.00032700223587334886
152.34375,5.029749298637363e-5,0.0002064624821419984
154.296875,5.40406991870014e-5,4.3884158060875046e-5
156.25,0.0001068085307402622,0.0001642400461365201
158.203125,0.00015950882719357166,0.00029961793100046846
160.15625,0.00012139234583547593,0.00036145309719973646
162.109375,6.956220471138702e-5,0.0003085772965334665
164.0625,9.22630889879231e-5,0.0002727055795765996
166.015625,0.00016168804987430938,0.0001541379456816577
167.96875,0.00017900808691822035,6.788376123604527e-5
169.921875,0.0001761165812951001,5.2098451503788616e-5
171.875,0.00014791661676913874,0.00013231312433048499
173.828125,0.00034374165827129045,0.0005447815408274
175.78125,0.0016673164386552092,0.002126995107103456
177.734375,0.002796451964947331,0.0034618571656021852
179.6875,0.0030074320893177676,0.0037142333287219446
181.640625,0.002957161711470568,0.0036779715260497705
183.59375,0.0021639942000664437,0.002706606166865996
185.546875,0.0007496982836803349,0.0010213009797823427
187.5,2.9308018384927618e-5,0.0001923029448405291
189.453125,0.00010621127251018543,6.70294270627544e-5
191.40625,0.0001405298599540105,6.841600995197179e-5
193.359375,0.00013513112973532722,0.00010687156478890149
195.3125,7.574649021800673e-5,0.00016786280402724353
197.265625,3.528425610110065e-5,0.00019464221221799513
199.21875,0.00010311777791732193,0.0001922719591275179
201.171875,0.0001225442790010929,0.00018976290345027873
203.125,0.0001070149219905224,0.00016688638933479069
205.078125,0.00013528955305111868,0.000162453030505001
207.03125,0.0001783537770925116,0.00015909974057259216
208.984375,0.00018167177195950029,0.00013205586149694925
210.9375,0.00011663097775675227,9.54777326128641e-5
212.890625,0.00012255714501844818,6.647921137921254e-5
214.84375,0.00020163875524049625,0.00012208055571198353
216.796875,0.00030198083121363517,0.00019783303679546857
218.75,0.00032556928195847057,0.00021572812171368125
220.703125,0.0002659273212395045,0.00018769590330602212
222.65625,0.00020897460254431935,0.00010021654386972756
224.609375,0.00021677401123802379,1.0328409886942741e-5
226.5625,0.00022041233887634017,7.010436822943115e-5
228.515625,0.00021056862274090803,8.465798853840001e-5
230.46875,0.00018980363152606484,8.817000504352294e-5
232.421875,0.00014503578897442473,0.00010783643216894556
234.375,0.00021765125877468684,0.000156022391032504
236.328125,0.0003221963895062384,0.00029355173007878223
238.28125,0.00040850894827957495,0.00036632554581211537
240.234375,0.00042851149758714013,0.0004021361771826265
242.1875,0.00039411911133727936,0.0003993531178514125
244.140625,0.00030677562006612834,0.0003035572066031634
246.09375,0.0001810812781706125,0.00020835671996196053
248.046875,9.734712830780622e-5,0.0001560419536032769
250,7.889118574053543e-5,0.00010920969862334561
251.953125,5.239776112232944e-5,7.685833092418961e-5
253.90625,4.263861788951369e-5,8.461010592368587e-5
255.859375,4.0411249753486253e-5,8.634459829238154e-5
257.8125,4.644671992980308e-5,6.692213565312989e-5
259.765625,4.164763964422405e-5,4.202898497744945e-5
261.71875,3.6680413766556073e-5,1.413769976077756e-5
263.671875,4.4782093921560896e-5,8.553499564219949e-5
265.625,6.08495777940618e-5,0.00019412111167765346
267.578125,9.431418383009949e-5,0.0002201307927044999
269.53125,0.00012236517968406676,0.00018072613829180455
271.484375,0.000134400137414364,0.00012479382520335999
273.4375,0.00013125216775799204,3.643363515171545e-5
275.390625,0.00011219279253555861,3.3273782132306544e-5
277.34375,7.086352613822153e-5,4.759957890654919e-5
279.296875,7.434835149721904e-5,3.48816155349757e-5
281.25,7.399954629312033e-5,3.711940870310207e-5
283.203125,3.9473063079318495e-5,5.383795020024509e-5
285.15625,6.0745390228317794e-5,7.692245882742394e-5
287.109375,8.897266590489821e-5,0.00011725896250207536
289.0625,9.204710656597366e-5,0.00015585212627977784
