#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 16:15:24.529

Frequency (Hz),Channel 1 (V),Channel 2 (V)
0,3.200809870065001,2.7007382708085896
1.953125,3.089485438001236,2.6062787367258142
3.90625,2.066516922436005,1.742298394339564
5.859375,0.6231728109131262,0.5241309581030803
7.8125,0.046247547224218,0.037543661408217646
9.765625,0.00063380750991636,0.0005112776559094556
11.71875,0.0011398854764318879,0.0004887743983623719
13.671875,0.0013651586599862948,0.000368122840765333
15.625,0.0008618053995162396,0.00020608774497821465
17.578125,0.0007926456400952605,0.00035677747471268693
19.53125,0.0012283292974338065,0.0003806236674982194
21.484375,0.0012051717802541377,0.00011938572604486591
23.4375,0.0008041232914036896,0.00037641936065412274
25.390625,0.0003978765361887735,0.0005350732525582175
27.34375,0.0003383748044532602,0.0005602813304644963
29.296875,0.00043293645850237916,0.0005270751733594804
31.25,0.0004802377121262164,0.0004792848067083265
33.203125,0.0005428423594300417,0.0005165036974820947
35.15625,0.0005360137975048076,0.00041222764175801845
37.109375,0.0005507124111341721,0.00024525645475384744
39.0625,0.0005187051894659931,0.0003935871283761496
41.015625,0.0004382262082663103,0.0005059338245344073
42.96875,0.00035561843386600197,0.00047769293494482224
44.921875,0.0002441132332801091,0.0004903425190797599
46.875,0.0003442969692008531,0.0005175629442861949
48.828125,0.0005393110466584896,0.000537564592308068
50.78125,0.0006266464293384327,0.00038773140781779884
52.734375,0.0006603995026820815,0.0002478661639655174
54.6875,0.0016695153522559452,0.002011489450339958
56.640625,0.003623038865769565,0.004755256771469309
58.59375,0.004523127542609643,0.005976591968559928
60.546875,0.004533603219152439,0.005903086407715519
62.5,0.004034482279382135,0.005233207848336662
64.453125,0.0021202904532570386,0.0028146660103417088
66.40625,0.0003300623676262172,0.0006364230005407523
68.359375,0.000242889638150812,0.00023987606471622444
70.3125,0.0003873614768146233,0.00024616040692971875
72.265625,0.000492445598266116,0.0003974248039421867
74.21875,0.0004363814506086479,0.00044177231230990515
76.171875,0.00020691519336701376,0.0002298657364523283
78.125,0.0002173685522409729,0.00022516975076677896
80.078125,0.0004877133249962273,0.0006367473799094213
82.03125,0.000496870796278312,0.0009155806982743566
83.984375,0.0002730436592793493,0.0009311578518353704
85.9375,0.0001483398823583079,0.0006824152627751973
87.890625,0.00027717939154224254,0.00040170557570190805
89.84375,0.00017610488747345993,0.00022147735119922805
91.796875,1.4023392908946687e-5,0.00014694228484893904
93.75,0.00013459705753476683,0.00015121234610219323
95.703125,0.00017893653022608085,0.0002668319784262873
97.65625,0.0002661770019481942,0.00037047562039279355
99.609375,0.00031830496398514474,0.0004220536491671278
101.5625,0.0002866782385496503,0.00043784503506924316
103.515625,0.0003233683485289808,0.0004167126074862138
105.46875,0.00045443995224545453,0.0003226925485267527
107.421875,0.00042861827466082134,0.00017568476956276937
109.375,0.0002970662086355788,6.567792391805712e-5
111.328125,0.0003909867249778555,0.00017180306079174
113.28125,0.0005466282148089841,0.00015679816352016362
115.234375,0.000577281563209266,0.00013188332823672291
117.1875,0.0005314218576754446,8.555632102941535e-5
119.140625,0.0004129432536269124,7.532389278785551e-5
121.09375,0.00036751982039120437,4.355846296719059e-5
123.046875,0.0004673782293485424,4.7069427099336976e-5
125,0.00045702077882557335,9.047903377691076e-5
126.953125,0.0003212518742579845,0.00010517619150376064
128.90625,0.00024229833855871476,7.764819595288875e-5
130.859375,0.0003258505285275393,3.567288276810583e-5
132.8125,0.0002887085777841652,2.107457571948622e-5
134.765625,0.00010407025174980913,6.12893385319116e-5
136.71875,0.00011632132228128918,9.793428093910306e-5
138.671875,0.00013632080269131996,0.00015036853065047748
140.625,4.808155321655638e-6,0.00015393925676727158
142.578125,0.00016701796712303835,0.00011721038013641503
144.53125,0.00024976348452205525,0.00014545829884334742
146.484375,0.00017492279333561038,0.0001413798265219757
148.4375,0.00016995176544552988,7.551553943844167e-5
150.390625,0.00030737681833814035,4.026748628115368e-5
152.34375,0.0003747197728284825,0.0002701029419766424
154.296875,0.0003353862390966558,0.00046470366469815547
156.25,0.0002459658114671446,0.0005387525780109248
158.203125,0.00027998224511720086,0.0005498080127701652
160.15625,0.000428021130165725,0.0005236486290952581
162.109375,0.00043716182776770777,0.0004994031894832781
164.0625,0.00028773890330416937,0.0005718044740506177
166.015625,0.0002154733717398239,0.0006468723442216343
167.96875,0.0003699853301213978,0.0005679763708194319
169.921875,0.0003767187672636648,0.0005170369864008267
171.875,0.0002392011038082272,0.00046659817788378044
173.828125,0.0005473710756257865,0.00022201003175112137
175.78125,0.0014477696479759802,0.001409931821297385
177.734375,0.0021254547641527998,0.0024404788194239005
179.6875,0.002138238231233917,0.0026643013828792296
181.640625,0.0020772757075853397,0.0027163163040394983
183.59375,0.0015115635883638401,0.0020961018779392703
185.546875,0.0005971091651745592,0.0009032234202813831
187.5,0.0002735783379434047,0.0002931191829555062
189.453125,0.0003125088620108616,0.00020481308672399133
191.40625,0.0003759086964267553,0.0001169758320296149
193.359375,0.0003576722206389047,2.263591402368523e-5
195.3125,0.00031397530416803855,3.8624037317715895e-5
197.265625,0.00032363618352392585,8.490215855285438e-5
199.21875,0.00037227601927138657,0.0001309362578710551
201.171875,0.00032358281042002394,0.00021578972953836126
203.125,0.0001765551055201096,0.00030491150523938917
205.078125,0.0002296990362775277,0.00031440208666932707
207.03125,0.0003455753387015177,0.00031164207437841434
208.984375,0.00029162688473793614,0.000339041794791631
210.9375,0.00013833639000449197,0.0003661015619772041
212.890625,4.937203743298327e-5,0.0003577915464119012
214.84375,0.00017845016000311856,0.00035888838311402024
216.796875,0.00030785553212634006,0.00040488245162516355
218.75,0.000306155286851961,0.00041103562022364113
220.703125,0.00022778258146038328,0.00034763168201359875
222.65625,0.00030601109591878867,0.0002210769360182948
224.609375,0.0004745694418524001,0.0001508199952003127
226.5625,0.0004919576791761159,0.00022700498199853966
228.515625,0.0003272746111367863,0.00026543477702832265
