#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 15:49:50.216

Frequency (Hz),Channel 1 (V),Channel 2 (V)
0,3.5856001611617074,2.972876198352147
9.765625,3.455146304682485,2.856223673067043
19.53125,2.3092441698737995,1.911980276007697
29.296875,0.6984966216831964,0.5921726071600263
39.0625,0.052391603173846585,0.051329329257247674
48.828125,0.008401345734226084,0.0075926658891634635
58.59375,0.008701414219162349,0.00899513071395676
68.359375,0.007456737308176607,0.008439054801055933
78.125,0.004608083880153357,0.005808713209043995
87.890625,0.0010170193352754542,0.00172302722737831
97.65625,0.0007428561271237598,0.000775883858389557
107.421875,0.0008254619754837464,0.000772411919590107
117.1875,0.0006490344501000424,0.0006968612656825264
126.953125,0.00043252101593494336,0.0006676269362665053
136.71875,0.0002178747368029005,0.000628035818722505
146.484375,0.0003984452817343022,0.0005472915428507965
156.25,0.0017065031634830577,0.0021308960371200164
166.015625,0.0032900648092917314,0.00416019795738197
175.78125,0.0037094065327386667,0.004760146252276236
185.546875,0.003640411491189253,0.00473881370969769
195.3125,0.0029744912615839504,0.0038930632047105363
205.078125,0.0012431039312006777,0.0018297267555536173
214.84375,0.00010792640209780175,0.0004607581366529175
224.609375,0.0002097624677859663,0.00021409100092638234
234.375,0.0001997315236255492,0.0002498494432303451
244.140625,0.00017779890478554098,0.0002567374514653729
253.90625,0.00012586346302818598,0.00024293299566384723
263.671875,0.0001335161143311461,0.00016981499428732227
273.4375,0.00036331716938160774,0.00034127833420283314
283.203125,0.0008542897066075274,0.0010351130644054996
292.96875,0.0010899248722996688,0.001370064024928095
302.734375,0.0010700164087465661,0.0013567481970872585
312.5,0.0009623255580525046,0.0011595403443941741
322.265625,0.0005367847430329565,0.0004980667237299642
332.03125,0.0001452981222525665,0.0001332797137395506
341.796875,7.099504466056376e-5,0.0003104342917682888
351.5625,3.143455265642121e-5,0.00032296631963727666
361.328125,3.75329826042418e-5,0.0003187818083717889
371.09375,3.531985773779054e-5,0.00031030969055113904
