#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 16:05:52.337
#Sample rate: 4000Hz
#Samples: 8192
#Trigger: None
#Channel 1: Range: 50 mV/div Offset: -395 mV Attenuation: 1 X
#Channel 2: Range: 50 mV/div Offset: -105 mV Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-1.018,0.46271675919971617,0.04646062756770719
-1.01775,0.4620565143754452,0.04612855466665702
-1.0175,0.461396269551175,0.045132335963508775
-1.01725,0.460736024726904,0.04413611726035918
-1.017,0.4597456574904976,0.04347197145825944
-1.01675,0.4590854126662272,0.042807825656160314
-1.0165,0.45842516784195647,0.04181160695301116
-1.01625,0.45776492301768607,0.0414795340519616
-1.016,0.45710467819341505,0.040815388249862014
-1.01575,0.45677455578127923,0.040151242447762275
-1.0155,0.455784188544874,0.03948709664566345
-1.01525,0.4551239437206029,0.038490877942514004
-1.015,0.454463698896332,0.03815880504146413
-1.01475,0.4541335764841968,0.03782673214041457
-1.0145,0.4538034540720614,0.03749465923936485
-1.01425,0.4538034540720614,0.03749465923936485
-1.014,0.4538034540720614,0.03749465923936485
-1.01375,0.4538034540720614,0.03782673214041457
-1.0135,0.4538034540720614,0.03782673214041457
-1.01325,0.4538034540720614,0.03782673214041457
-1.013,0.4538034540720616,0.03815880504146428
-1.01275,0.4541335764841968,0.03815880504146428
-1.0125,0.4538034540720614,0.03815880504146428
-1.01225,0.4538034540720614,0.03782673214041472
-1.012,0.4521528420113846,0.03583429473411627
-1.01175,0.4508323523628426,0.03450600312991665
-1.0115,0.4495118627143023,0.03284563862466958
-1.01125,0.4481913730657603,0.03151734702046996
-1.011,0.4472010058293539,0.030521128317320664
-1.01075,0.44654076100508344,0.030189055416271093
-1.0105,0.44621063859294813,0.029856982515221384
-1.01025,0.44621063859294813,0.029856982515221384
-1.01,0.44654076100508344,0.030521128317320817
-1.00975,0.4468708834172191,0.03085320121837083
-1.0095,0.4475311282414893,0.031517347020469655
-1.00925,0.44885161789003103,0.03284563862466883
-1.009,0.4498419851264375,0.034173930228868145
-1.00875,0.4508323523628432,0.03517014893201684
-1.0085,0.4514925971871139,0.03583429473411627
-1.00825,0.45215284201138434,0.0364984405362154
-1.008,0.45281308683565535,0.03716258633831514
-1.00775,0.4534733316599262,0.037494659239365
-1.0075,0.45380345407206124,0.03782673214041442
-1.00725,0.4541335764841968,0.038490877942514004
-1.007,0.4547938213084678,0.03915502374461359
-1.00675,0.4554540661327382,0.03948709664566315
-1.0065,0.45611431095700894,0.03981916954671287
-1.00625,0.45611431095700894,0.04015124244776243
-1.006,0.45611431095700894,0.04015124244776258
-1.00575,0.45644443336914414,0.04015124244776258
-1.0055,0.4561143109570091,0.04015124244776258
-1.00525,0.45611431095700894,0.03981916954671287
-1.005,0.45611431095700894,0.03981916954671287
-1.00475,0.45611431095700894,0.03981916954671287
-1.0045,0.45611431095700894,0.03948709664566315
-1.00425,0.45611431095700894,0.03948709664566315
-1.004,0.45611431095700894,0.03948709664566315
-1.00375,0.4564444333691451,0.04015124244776334
-1.0035,0.4580950454298203,0.0418116069530104
-1.00325,0.4594155350783626,0.04347197145825975
-1.003,0.4607360247269046,0.04513233596350893
-1.00275,0.4620565143754455,0.04646062756770719
-1.0025,0.46271675919971617,0.047124773369806625
-1.00225,0.4633770040239866,0.04745684627085619
-1.002,0.4633770040239869,0.04745684627085634
-1.00175,0.46304688161185137,0.04712477336980647
-1.0015,0.46271675919971633,0.04679270046875706
-1.00125,0.4623866367875808,0.046128554666657474
-1.001,0.46205651437544504,0.04579648176560731
-1.00075,0.4610661471390394,0.04480026306245861
-1.0005,0.46040590231476863,0.04413611726035918
-1.00025,0.45974565749049817,0.04313989855721048
-1,0.45875529025409184,0.04247575275511059
-0.9997499999999999,0.4580950454298208,0.04181160695301085
-0.9995,0.4574348006055507,0.04114746115091204
-0.99925,0.45710467819341505,0.040483315348812304
-0.9989999999999999,0.45644443336914386,0.039819169546712566
-0.99875,0.4554540661327382,0.03915502374461344
-0.9984999999999999,0.4547938213084675,0.038490877942514004
-0.9982500000000001,0.45413357648419705,0.037826732140414876
-0.998,0.4538034540720614,0.03749465923936485
-0.9977499999999999,0.4538034540720614,0.037494659239365
-0.9975,0.4538034540720614,0.03782673214041442
-0.99725,0.4538034540720614,0.03782673214041457
-0.9969999999999999,0.4538034540720614,0.03782673214041457
-0.99675,0.4538034540720614,0.03782673214041457
-0.9964999999999999,0.4538034540720614,0.03782673214041457
-0.9962500000000001,0.4538034540720614,0.03815880504146413
-0.996,0.4541335764841968,0.03815880504146428
-0.9957499999999999,0.45380345407206124,0.038158805041463975
-0.9955,0.45347333165992604,0.03749465923936485
-0.99525,0.4514925971871139,0.03550222183306656
-0.9949999999999999,0.450172107538572,0.033841857327817366
-0.99475,0.44918174030216634,0.0325135657236191
-0.9944999999999999,0.4478612506536249,0.031185274119420237
-0.9942500000000001,0.44687088341721926,0.03052112831732112
-0.994,0.44654076100508344,0.029856982515221384
-0.99375,0.44621063859294813,0.029856982515221384
-0.9935,0.44654076100508344,0.030189055416271093
-0.99325,0.4468708834172188,0.030521128317320817
-0.993,0.4472010058293542,0.030853201218370527
-0.99275,0.4478612506536249,0.032181492822569394
-0.9925,0.44918174030216634,0.03350978442676826
-0.99225,0.45017210753857245,0.034506003129917404
-0.992,0.4508323523628432,0.03517014893201684
