#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-02-05 17:26:32.609
#Sample rate: 200000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 1 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.030215000000000002,-0.002462971380424939,-0.0016175976016989438
-0.03021,-0.0021328489682895775,-0.0009534517995995113
-0.030205,-0.0018027265561542162,-0.0009534517995993603
-0.0302,-0.0018027265561542162,-0.000621378898549795
-0.030195,-0.002462971380424939,-0.0016175976016989438
-0.03019,-0.0018027265561542162,-0.0009534517995995113
-0.030185,-0.0018027265561542162,-0.0009534517995995113
-0.030180000000000002,-0.0018027265561542162,-0.000621378898549946
-0.030175,-0.002462971380424939,-0.0016175976016989438
-0.03017,-0.0021328489682894275,-0.0012855247006492276
-0.030165,-0.0018027265561542162,-0.0012855247006492276
-0.03016,-0.0021328489682895775,-0.0006213788985500971
-0.030155,-0.0021328489682895775,-0.0012855247006492276
-0.03015,-0.0021328489682895775,-0.0012855247006492276
-0.030145,-0.0021328489682895775,-0.0009534517995995113
-0.03014,-0.0021328489682895775,-0.0009534517995995113
-0.030135000000000002,-0.0027930937925600002,-0.0016175976016986418
-0.03013,-0.0021328489682895775,-0.0012855247006492276
-0.030125,-0.0021328489682895775,-0.0009534517995993603
-0.03012,-0.0021328489682895775,-0.000621378898549795
-0.030115,-0.002462971380424939,-0.0012855247006492276
-0.03011,-0.002462971380424939,-0.0012855247006492276
-0.030105,-0.0018027265561542162,-0.0009534517995995113
-0.030100000000000002,-0.0021328489682894275,-0.0009534517995995113
-0.030095,-0.0021328489682895775,-0.0012855247006492276
-0.030090000000000002,-0.0021328489682895775,-0.0009534517995996623
-0.030085,-0.0018027265561542162,-0.0009534517995995113
-0.03008,-0.0018027265561543662,-0.0012855247006492276
-0.030075,-0.0021328489682895775,-0.0012855247006492276
-0.03007,-0.0018027265561542162,-0.000621378898549795
-0.030065,-0.0021328489682895775,-0.000621378898549795
-0.03006,-0.002462971380424939,-0.0012855247006492276
-0.030055000000000002,-0.0021328489682897276,-0.0012855247006492276
-0.03005,-0.002462971380424939,-0.0009534517995995113
-0.030045000000000002,-0.0018027265561545163,-0.0009534517995995113
-0.03004,-0.0018027265561542162,-0.0012855247006492276
-0.030035,-0.0021328489682895775,-0.0012855247006490766
-0.03003,-0.0021328489682895775,-0.0009534517995995113
-0.030025,-0.001472604144018855,-0.000621378898549795
-0.03002,-0.0021328489682895775,-0.0012855247006492276
-0.030015,-0.002462971380424939,-0.0012855247006492276
-0.030010000000000002,-0.0021328489682897276,-0.0012855247006492276
-0.030005,-0.0018027265561542162,-0.000621378898549795
-0.03,-0.0021328489682897276,-0.0012855247006492276
-0.029995,-0.002462971380424939,-0.0012855247006492276
-0.02999,-0.0021328489682894275,-0.0012855247006489255
-0.029985,-0.0018027265561542162,-0.000621378898549795
-0.02998,-0.0021328489682895775,-0.0012855247006492276
-0.029975,-0.0018027265561542162,-0.0009534517995995113
-0.02997,-0.0018027265561542162,-0.0009534517995995113
-0.029965000000000002,-0.0018027265561542162,-0.000621378898549946
-0.02996,-0.002462971380424939,-0.0012855247006492276
-0.029955,-0.0018027265561542162,-0.0012855247006490766
-0.02995,-0.0018027265561542162,-0.0009534517995995113
-0.029945,-0.0018027265561543662,-0.000621378898550248
-0.02994,-0.0021328489682895775,-0.0016175976016989438
-0.029935,-0.0021328489682895775,-0.0012855247006492276
-0.029930000000000002,-0.0021328489682895775,-0.0009534517995996623
-0.029925,-0.0021328489682895775,-0.000621378898549795
-0.029920000000000002,-0.0018027265561543662,-0.0016175976016984909
-0.029915,-0.0021328489682895775,-0.0009534517995995113
-0.02991,-0.0018027265561542162,-0.0009534517995995113
-0.029905,-0.0018027265561542162,-0.0009534517995995113
-0.0299,-0.0021328489682895775,-0.0012855247006492276
-0.029895,-0.0021328489682895775,-0.0009534517995995113
-0.02989,-0.0018027265561542162,-0.000621378898549795
-0.029885000000000002,-0.0021328489682894275,-0.0012855247006489255
-0.02988,-0.0021328489682895775,-0.0012855247006492276
-0.029875000000000002,-0.0018027265561543662,-0.0006213788985500971
-0.02987,-0.0018027265561542162,-0.0009534517995995113
-0.029865,-0.0018027265561543662,-0.0009534517995996623
-0.02986,-0.0021328489682895775,-0.0012855247006492276
-0.029855,-0.0018027265561542162,-0.0009534517995995113
-0.02985,-0.0018027265561542162,-0.000621378898549795
-0.029845,-0.0018027265561542162,-0.0016175976016989438
-0.029840000000000002,-0.0018027265561542162,-0.0012855247006493785
-0.029835,-0.0018027265561542162,-0.0009534517995995113
