#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 15:28:35.455
#Sample rate: 3686.5Hz
#Samples: 8192
#Trigger: None
#Channel 1: Range: 50 mV/div Offset: -1.615 V Attenuation: 1 X
#Channel 2: Range: 50 mV/div Offset: -1.27 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-2.19639222,1.6091318021398306,1.3599292272977073
-2.19612096,1.6084715573155601,1.3592650814956084
-2.1958497,1.6074811900791544,1.3586009356935091
-2.1955784400000002,1.6068209452548838,1.3576047169903604
-2.1953071800000004,1.6058305780184785,1.3562764253861623
-2.19503592,1.6051703331942064,1.3549481337819616
-2.19476466,1.6041799659578009,1.3536198421777634
-2.1944934,1.6035197211335293,1.3526236234746134
-2.19422214,1.6028594763092576,1.3519594776725146
-2.19395088,1.6008787418364465,1.351627404771465
-2.19367962,1.5995582521879057,1.3509632589693656
-2.1934083600000003,1.5992281297757707,1.3506311860683162
-2.1931371000000004,1.5992281297757704,1.3496349673651677
-2.19286584,1.598898007363635,1.3493028944641168
-2.19259458,1.598898007363635,1.3489708215630674
-2.19232332,1.5988980073636352,1.3486387486620175
-2.19205206,1.5992281297757707,1.348306675760968
-2.1917808,1.5998883746000412,1.3486387486620177
-2.19150954,1.6005486194243117,1.3489708215630671
-2.1912382800000003,1.600548619424312,1.3493028944641168
-2.1909670200000004,1.600878741836447,1.3496349673651666
-2.19069576,1.6008787418364472,1.3496349673651669
-2.1904245,1.6008787418364472,1.3493028944641172
-2.19015324,1.6012088642485824,1.3493028944641163
-2.18988198,1.6008787418364463,1.348638748662017
-2.18961072,1.598898007363635,1.3473104570578187
-2.1893394600000002,1.5979076401272294,1.3466463112557197
-2.1890682000000004,1.5965871504786886,1.3443218009483735
-2.18879694,1.5962570280665522,1.3429935093441723
-2.18852568,1.5962570280665522,1.3426614364431226
-2.18825442,1.5965871504786888,1.3433255822452226
-2.18798316,1.5975775177150942,1.343657655146272
-2.1877119,1.5982377625393642,1.3436576551462727
-2.18744064,1.5982377625393642,1.3449859467504708
-2.1871693800000003,1.5972473953029587,1.3469783841567682
-2.1868981200000004,1.5985678849514986,1.3486387486620162
-2.18662686,1.6008787418364478,1.3512953318704166
-2.1863556,1.6021992314849887,1.354283987979863
-2.18608434,1.604510088369937,1.3549481337819624
-2.18581308,1.6055004556063424,1.3552802066830116
-2.18554182,1.6055004556063424,1.354283987979863
-2.18527056,1.6061607004306129,1.3529556963756646
-2.1849993000000003,1.6074811900791537,1.3532877692767133
-2.1847280400000004,1.6084715573155597,1.3539519150788124
-2.18445678,1.6078113124912898,1.3549481337819622
-2.18418552,1.6078113124912898,1.3556122795840615
-2.18391426,1.6078113124912896,1.355612279584062
-2.183643,1.6074811900791541,1.3559443524851111
