#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 16:15:27.249

Frequency (Hz),Channel 1 (V),Channel 2 (V)
0,3.1998231967742274,2.7020984299181445
1.953125,3.088502390285803,2.6074726526261496
3.90625,2.0656885507102616,1.7433052028344542
5.859375,0.6225829521087247,0.5250508446131548
7.8125,0.04571312713074417,0.03830842406330856
9.765625,0.0005199256691910889,0.0008767840376263232
11.71875,0.0011134239216360762,0.00091605005967965
13.671875,0.0009500193335833491,0.0009405673420161619
15.625,0.0002131030511012096,0.000823821738228761
17.578125,0.0007083394026509857,0.0007799882198574115
19.53125,0.0008297960134158287,0.0007403095200500478
21.484375,0.00038606549663410835,0.0007632739816643995
23.4375,0.00015460951466240966,0.0008459186092311902
25.390625,0.0003748918508713804,0.0008321420016276668
27.34375,0.0004109630071122875,0.0006431285418569599
29.296875,0.0002918213292144278,0.000364053762354515
31.25,5.120698688596121e-5,0.00037618838107603576
33.203125,0.0002541976994351939,0.00045982961499064275
35.15625,0.000461162575328525,0.0005989227482416674
37.109375,0.0005556955344267851,0.000754980348007337
39.0625,0.0004713280380455742,0.0006764670643998115
41.015625,0.0002976711720823036,0.0005712185488064878
42.96875,0.00039088566451659013,0.00048439056420421353
44.921875,0.000414982289914368,0.0004078380472944109
46.875,0.000317039694692821,0.0004061078537497513
48.828125,0.0002779678423067868,0.00047845325105834707
50.78125,0.00018669048696663188,0.0004962121604871788
52.734375,0.00020954324749697219,0.0006931916681029718
54.6875,0.0012883024104757713,0.002220628030788505
56.640625,0.0033318513020464046,0.004948918144448961
58.59375,0.004395393392426261,0.006344133593915579
60.546875,0.004622607387780504,0.006419657846860076
62.5,0.004288584699646494,0.005632087937280877
64.453125,0.0021852707233032927,0.0028998360480944237
66.40625,0.0002444745389834213,0.0003617483824867472
68.359375,0.0005613782677763359,0.0008138206315656225
70.3125,0.00039782473594562515,0.0008164194764856916
72.265625,0.00030051603827637753,0.0005445844621882175
74.21875,0.0005533819002837565,0.0002957689312799568
76.171875,0.0005150574759221483,0.0005047779355847636
78.125,0.00023067956434880455,0.0009233446830663292
80.078125,0.0003078951767926608,0.0011332646260184469
82.03125,0.0005175630620360179,0.001243863868600362
83.984375,0.0006609157390418966,0.0011831712875398541
85.9375,0.0005616075281738791,0.0007682814170012637
87.890625,0.0002904098938500812,0.0004273640984439324
89.84375,4.880779831979663e-5,0.00030666183690965997
91.796875,0.00029734948331489134,0.0001927786373797228
93.75,0.0004265758434309309,0.00015860368660161936
95.703125,0.0003320279985775921,0.0002655458871927339
97.65625,0.00019331879151238465,0.0003753119070769108
99.609375,0.00017319853370960966,0.0004124262417607001
101.5625,0.00014867694870821272,0.0004918930373614999
103.515625,0.00011649396521090675,0.0005175524603369185
105.46875,9.254407308676764e-5,0.0003896361638668716
107.421875,0.00011165692545979353,0.00029314684448237464
109.375,8.407128556975461e-5,0.00027603817724021777
111.328125,6.777034525377577e-5,0.0002344810251287517
113.28125,0.00014366379326876834,0.0001639501942662916
115.234375,0.00018747350025240895,0.00011638866921448855
117.1875,0.00019837771855266983,0.00035739908553544824
119.140625,0.00027879585238433025,0.0005306312496406926
121.09375,0.0003012977696950045,0.0005938964084053229
123.046875,0.00029874181708984635,0.0005785982606727569
125,0.0002226322708230621,0.0005068941422005448
126.953125,8.786321591681875e-5,0.0004891883213479087
128.90625,0.00018612357790630078,0.0005039437616618583
130.859375,0.00031826035516789017,0.00044249705469141424
132.8125,0.00031501920711982567,0.0003883592907935287
134.765625,0.00019775996833089937,0.00028361617018636006
136.71875,0.00012103914159826766,0.00020419673810058317
138.671875,7.557046767055575e-5,0.00026177992817446227
140.625,6.102211934542683e-5,0.0003230053936091492
142.578125,0.0001424609945905267,0.00031369036818279245
144.53125,0.00017613154536938705,0.0003092286388082604
146.484375,9.382971624079455e-5,0.0003333029040214014
148.4375,0.00017128402304958127,0.0003946555465189694
150.390625,0.0002479789259630656,0.000496905363215175
152.34375,0.00019728337320980705,0.0005600140296015371
154.296875,6.48313578937327e-5,0.0005242962666168982
156.25,0.00014690239435308827,0.000352140667619956
158.203125,0.00018768641385848213,0.0001987692857151321
160.15625,0.00012988427263323636,0.00019128179550149683
162.109375,7.552679868159297e-5,0.0002545655249600096
164.0625,8.87551689206949e-5,0.00026990212624821515
166.015625,0.00013996060273726253,0.0004894531934652714
167.96875,0.00017392077060730628,0.0006360707125114627
169.921875,0.00011420741397147308,0.0006189306221046428
171.875,0.00011055106863800261,0.0005449130554862047
173.828125,0.0002287491111575537,0.00017285156229908337
175.78125,0.0010428295576753578,0.001120212282769119
177.734375,0.0018880550919290013,0.002370538074459699
179.6875,0.0021557104731664664,0.002885694923734811
181.640625,0.0022397255939724287,0.0030926464256883722
183.59375,0.0016902899469768322,0.002539831687251975
185.546875,0.0006627099845056447,0.001290226686111925
187.5,0.00017383976620466882,0.0007155827534969975
189.453125,0.00014807826965663952,0.0007539120504603583
191.40625,0.00030252575316038784,0.0007017215666148166
193.359375,0.00032005923577804567,0.0005540150464280504
195.3125,0.00016590137400185936,0.00045919181034852403
197.265625,0.0001569482147205075,0.00035631235731355045
199.21875,0.0003606712390134433,0.00022997257134801927
201.171875,0.00034687514079774837,0.00020987205035972293
203.125,0.0001251098066534808,0.00017781646168496296
205.078125,0.00019635667658069337,0.00011104096401198156
207.03125,0.00031688754734552526,6.909080449991042e-5
208.984375,0.0002282449547457805,4.665205647322033e-5
210.9375,9.325283390054272e-5,4.986181171732635e-5
212.890625,6.34858116029869e-5,6.222707957912745e-5
214.84375,9.364795880962942e-5,8.452354023196786e-5
216.796875,0.00022537147069290442,0.00011669105561368674
218.75,0.0002729870985685027,0.0001366585135860492
220.703125,0.00013740374604660373,0.00016531403937534723
222.65625,0.00014776387264837216,0.0001854672624577057
224.609375,0.00030541482808333834,0.0001654108683764206
226.5625,0.00028257504178232865,0.00019296090035300973
228.515625,6.519358234638223e-5,0.00026314506820835384
230.46875,0.00022689830933437738,0.00027359804584820165
232.421875,0.00035158584658061465,0.0002841465009103747
234.375,0.00024226410932814618,0.0002649686904392974
236.328125,4.2841807507375445e-5,0.0002101118120219227
238.28125,0.0002523976851956126,0.0001461790154545639
240.234375,0.0003790233507580443,5.2573931073221715e-5
242.1875,0.00039782602890432847,1.1727355299568964e-5
244.140625,0.00033873049477869,4.710183537950499e-5
246.09375,0.00019526168485755683,0.00013814355856105708
248.046875,9.205833765557863e-5,0.00016537541805329762
250,0.00020798553705305407,0.0001129726896606922
251.953125,0.0002764064383400465,2.7163836274567096e-5
253.90625,0.0002562266209677245,0.00015809175966063845
255.859375,0.00018899097370741848,0.0002708887234876229
257.8125,8.607585534620644e-5,0.00028896923920997174
259.765625,0.0001963714781698568,0.0002611877187802271
261.71875,0.0003086153173319522,0.0002735984961461519
263.671875,0.00025762532481425366,0.0002542982805522303
265.625,8.602525012785268e-5,0.00024569984530802073
267.578125,0.00023219949446349873,0.0002621925744107064
269.53125,0.0003026517511535396,0.00028471056859081655
271.484375,0.00023547106925595515,0.00028530838539452067
273.4375,0.00016452631025488148,0.00020220079840602172
275.390625,0.00017175805854155002,0.00015093639068061745
277.34375,0.00015321192299904004,0.0001613993677583103
279.296875,0.00019801636692323542,0.00019660414050544253
281.25,0.00018892997528674867,0.0002526450677288346
283.203125,2.9483200066801087e-5,0.0003558107644987545
285.15625,0.00023700707359935235,0.00042265204061793727
287.109375,0.00038074619544592464,0.00039257241978833636
289.0625,0.0003188552542515315,0.00032945435826907523
291.015625,6.611425038354358e-5,0.00024535673651044905
292.96875,0.00015642473749951548,0.00028180844427905624
294.921875,0.00017897149765370274,0.0005663501260769007
296.875,0.0005460588490274795,0.0009204454722918308
298.828125,0.0008510631859221727,0.0009438185768111285
300.78125,0.0009570107177573852,0.0008192189358233516
302.734375,0.000798171011700615,0.0005980565011089683
304.6875,0.00033234452684522276,0.0001814948602736206
306.640625,0.00016996396417079396,0.00014161125446037574
308.59375,0.00016802558948280155,0.00013547052625555197
310.546875,0.0001405915563129841,8.264577874801489e-5
312.5,0.00018856078797586606,8.40078712904591e-5
314.453125,0.00015665510648791,0.00011050850722174772
316.40625,0.00016725198824537468,7.458502153229608e-5
318.359375,0.00023014833400495128,6.460329490294922e-5
320.3125,0.00018968017348447645,0.0001017343999133476
322.265625,8.416229434972611e-5,0.00010714586004200173
324.21875,0.00017295939825454402,8.045339164097503e-5
326.171875,0.0002318580914539523,4.788344386526668e-5
328.125,0.0002111012545266105,5.4332199799025036e-5
330.078125,0.00017893199913756488,8.16493328618745e-5
332.03125,0.00011110518333734585,0.00010168084380392052
333.984375,7.061153628251927e-5,0.00013351713252150943
335.9375,0.00023184931031614649,0.00016605035979601378
337.890625,0.00026976561486348423,0.00016560044735973705
339.84375,0.00015265360380954204,0.0001435569333794107
341.796875,0.00011190597110214491,0.00010547182073264593
343.75,0.00021319467730195163,7.24203102205356e-5
345.703125,0.00016525260814059713,7.961235669610013e-5
347.65625,3.803211948607261e-5,7.35867133425282e-5
349.609375,0.00021818995447306318,5.4460503173846356e-5
351.5625,0.0002824443607258883,6.369102361583852e-5
353.515625,0.00021534344648769854,8.500319757784303e-5
355.46875,0.0001641012721853766,8.760599592977402e-5
357.421875,0.00015294844202887328,0.00010090813235489459
359.375,0.00014353178691833994,0.00015289480865864535
361.328125,0.00023127284606778918,0.0001568536320306456
363.28125,0.00026730930272534357,0.00011813360886766617
365.234375,0.00016960748983911052,0.00012045325569042763
367.1875,0.00011085600516143936,0.00016426350899513502
369.140625,0.00019207870011102982,0.00021622584328768533
371.09375,0.00018523681023281427,0.00024990212264288384
373.046875,0.00021481991428828567,0.00020844536180370134
