#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 16:14:22.158

Frequency (Hz),Channel 1 (V),Channel 2 (V)
0,3.261199834191379,2.72752535332427
1.953125,3.1469311680386713,2.632556596573268
3.90625,2.1034496159527696,1.7594445352779557
5.859375,0.6326008182227997,0.5266131025203489
7.8125,0.04517803698750308,0.0346336013069783
9.765625,0.0019462788422472705,0.008978684625644452
11.71875,0.0015057790440171556,0.012559995803449768
13.671875,0.0009201565644120219,0.01228988758688836
15.625,0.0005304550839157769,0.006915475348157056
17.578125,0.00031871533886216935,0.0034544344529571043
19.53125,0.0004652899387151983,0.002303808858436622
21.484375,0.00048814395392390777,0.0009189583562205521
23.4375,0.00041287503073294055,0.0009664315563334436
25.390625,0.0004080759848160131,0.0012342129878400662
27.34375,0.00024318027616192057,0.001254482861538552
29.296875,0.0003979221255447958,0.0009445778434221762
31.25,0.0005986652387326507,0.0006297846660579064
33.203125,0.0007283158107895818,0.0006671893506967444
35.15625,0.0006038644445015917,0.0007902965955180218
37.109375,0.00043668794517639207,0.0011605664009368161
39.0625,0.00016592570036740777,0.0012757397259372813
41.015625,0.00024816386070132594,0.0013310889568659476
42.96875,0.0005082943661486271,0.0011446178658034954
44.921875,0.00043614816638098356,0.0008106159174326355
46.875,0.00032171578095079706,0.0006778261009285871
48.828125,0.0003557413340361839,0.00023324301607722655
50.78125,0.00031575773619398284,0.0010039997397299036
52.734375,0.0003243602351205529,0.0022975156882788636
54.6875,0.00234644737434458,0.004749453355318879
56.640625,0.005658370181157853,0.009044799558365938
58.59375,0.007360732138160392,0.011231066668909006
60.546875,0.0074688909330434166,0.010819912515474973
62.5,0.006720342492307251,0.009635406134444194
64.453125,0.0038558637789642245,0.0059673414044506745
66.40625,0.0009572899320154125,0.0018417503408310776
68.359375,0.00012304591752896577,0.00042277872015749723
70.3125,0.0003809577620608343,0.0005527449978640073
72.265625,0.0007351653335000509,0.0011446712878095523
74.21875,0.0009014420384040355,0.0014886685884213336
76.171875,0.0008010721483069705,0.0014463997231642205
78.125,0.000679459384428305,0.0016380352940886125
80.078125,0.0006465890036312418,0.0021264260495116086
82.03125,0.0006768210510373473,0.0022190937213162334
83.984375,0.0007112599948012063,0.0018138149942023122
85.9375,0.0007135717996799657,0.0013710011641678123
87.890625,0.0005891039782394789,0.000858245616389934
89.84375,0.00033939312985854276,0.0006202985366866424
91.796875,0.00012897775524600274,0.00045705694729723833
93.75,9.173516004251432e-5,0.0003565721681340284
95.703125,0.00030361928780999115,0.0005552734428825572
97.65625,0.0003588770757269517,0.0008566546053991732
99.609375,0.0002424469984898773,0.0007287396638670555
101.5625,0.00014572184533896722,0.0007008950538213022
103.515625,3.1269804763813737e-5,0.0003408845573777042
105.46875,0.00012349862995962083,0.00048195770797673706
107.421875,0.00014048908708750836,0.001154211379266891
109.375,0.00012074969601316149,0.0015270131416042594
111.328125,9.057130742570287e-5,0.0015989517198120758
113.28125,0.00012233729760997045,0.001334337145295983
115.234375,8.51981593138817e-5,0.0009714940237953661
117.1875,0.00012205650852526707,0.0006676604637083289
119.140625,0.0002312911383109304,0.0004437275745622174
121.09375,0.0002948060754918226,0.0006038982730375985
123.046875,0.0002952717985638803,0.000881376487888688
125,0.0001756097786637277,0.0010045041882682333
126.953125,0.0001355224147094813,0.0011621031246283765
128.90625,0.00038707361795389296,0.0011496527004965429
130.859375,0.0006303111226652945,0.0009810540373777856
132.8125,0.0008288967765622828,0.0007408339736322066
134.765625,0.0008153761768467103,0.00039747900748528166
136.71875,0.0006096563505115432,0.00023565508660517977
138.671875,0.0003671510749122467,7.328653761499648e-5
140.625,0.00024342051368211854,0.00025125772674765995
142.578125,0.00041373536451506346,0.0002288725270749217
144.53125,0.0004972597738081434,9.206403653388053e-5
146.484375,0.00042106549923700626,0.00010814843152849998
148.4375,0.000293281475125782,0.0001137813628114606
150.390625,0.0003332927309064817,0.00014844534210785494
152.34375,0.0004308470795360063,0.00038333833056459707
154.296875,0.00039209624170389484,0.0005629065051245716
156.25,0.00022880209387935184,0.0006392967668020907
158.203125,7.412371822722148e-5,0.000624566012390895
160.15625,0.0003308044599493491,0.00045836976170549417
162.109375,0.00042399191112090656,0.0002840496179637139
164.0625,0.0003327952202299192,0.0003486943688318604
166.015625,0.0002065183052514647,0.0005486031142224239
167.96875,0.0001970091129316432,0.00059879295591048
169.921875,0.0003093865901427851,0.0004363487609725301
171.875,0.00022128331532368593,0.00016030660305550975
173.828125,0.0003997541547834138,0.0006596811543537665
175.78125,0.001964369481363894,0.0024837471324671134
177.734375,0.003394927329693853,0.004015072224278619
179.6875,0.0037738126819620746,0.0042804288835619035
181.640625,0.0037523980518581845,0.004113848963649454
183.59375,0.002825640536180468,0.0029533849271458318
185.546875,0.0012106073474282648,0.0011809616343322362
187.5,0.00037668959819064956,0.0006624094361975082
189.453125,0.00013846159974755938,0.0005566477368449332
191.40625,7.339618642934286e-5,0.00035630865303793845
193.359375,0.00020318470764511262,0.0003158569976008296
195.3125,0.0003190928602732299,0.0004001979887346084
197.265625,0.0004031009456024627,0.0004595739800075948
199.21875,0.0004998963158856538,0.0004204344529995176
201.171875,0.0005840492417653049,0.0002752737035788432
203.125,0.000580401608337625,0.00021329018346357727
205.078125,0.0004805163510133126,0.00023645278931911737
207.03125,0.00037795995713910466,0.00026945672568525945
208.984375,0.0003248257769566658,0.00027509247154914544
210.9375,0.00024527917895218347,0.00025615802563123664
212.890625,0.00018428749510006868,0.00026444239044187803
214.84375,5.30717307009002e-5,0.0002060649408865591
216.796875,0.00010315318271979414,0.00019162417459647578
218.75,0.00018538432182795805,0.0003009298274745072
220.703125,0.00025956178841617946,0.00047921546355254196
222.65625,0.00021710516329063277,0.0006223773738103946
224.609375,0.00022255075328295778,0.0007517948627094435
226.5625,0.0002930613145197417,0.0007595547556754588
228.515625,0.0003604279496254897,0.0006372671806491026
230.46875,0.0002839467803540952,0.00048171093421153083
232.421875,0.00010446261421242345,0.0004254681657933316
234.375,0.00025932556837813235,0.0005987740104877518
236.328125,0.00042488275289971774,0.0008158911028272969
238.28125,0.00045844696634802807,0.0009406736595924472
240.234375,0.00031281619694613805,0.0009018949630904559
242.1875,0.00017973902579345154,0.0007550559189249918
244.140625,0.00012068864164321551,0.0005409761353260941
246.09375,8.008295534401181e-5,0.0003678767143770846
248.046875,0.00013156086485742344,0.0003771519228072523
250,0.0002236543900407508,0.0004689301440546291
251.953125,0.00028837467472062777,0.0005787496241030008
253.90625,0.0004069249361710175,0.0007025634599255985
255.859375,0.0005041306742852938,0.0007655076337650185
257.8125,0.0005465476537202574,0.0008053447906064209
259.765625,0.0005585340185191894,0.0008265656173162817
261.71875,0.0004645371871386343,0.0007378872372814777
263.671875,0.0002742836302540794,0.0006625428167668539
265.625,0.0001078624994424805,0.0005332092021013367
267.578125,0.0002408128461833433,0.00046560165666792094
269.53125,0.0003137240978081653,0.0004148995582628474
