#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 15:44:39.695
#Sample rate: 16000Hz
#Samples: 8192
#Trigger: None
#Channel 1: Range: 2 V/div Offset: -500 mV Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 10 mV Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
0.955875,0.8047205598128575,0.10009366789350008
0.9559375000000001,0.8083489759165359,0.10374200399454195
0.956,0.8119773920202026,0.11103867619659584
0.9560625,0.8156058081238826,0.11468701229764103
0.9561250000000001,0.8192342242275626,0.11833534839867627
0.9561875,0.8228626403312294,0.11833534839867627
0.95625,0.8228626403312327,0.12198368449971153
0.9563125,0.8264910564349061,0.1256320206007451
0.956375,0.8264910564349077,0.12563202060074677
0.9564375,0.8301194725385811,0.12563202060074677
0.9565,0.8264910564349094,0.12563202060074677
0.9565625,0.8301194725385794,0.12928035670177868
0.9566250000000001,0.8264910564349094,0.12563202060074843
0.9566875,0.8301194725385828,0.129280356701782
0.95675,0.826491056434911,0.12198368449971816
0.9568125000000001,0.8301194725385811,0.1256320206007451
0.956875,0.8264910564349077,0.12198368449971153
0.9569375,0.8264910564349077,0.1256320206007451
0.9570000000000001,0.8264910564349077,0.12198368449971153
0.9570625,0.8264910564349077,0.12198368449971153
0.957125,0.7611795665687866,0.0453686263780063
0.9571875000000001,0.6305565868363365,-0.1115098259666866
0.95725,0.4999336071041536,-0.26838827831105927
0.9573125,0.3765674595792581,-0.4216183945544697
0.9573750000000001,0.3366548824387336,-0.4726950999690892
0.9574375,0.2894854730909959,-0.5347168136866385
0.9575,0.27860022477998064,-0.5493101580907662
0.9575625000000001,0.22780239932848878,-0.6113318718084184
0.9576250000000001,0.18788982218809794,-0.6624085772228671
0.9576875,0.18426140608442454,-0.6660569133239005
0.9577500000000001,0.19514665439546613,-0.6551119050207751
0.9578125,0.21328873491380013,-0.6332218884146134
0.957875,0.1770045738770744,-0.6733535855259711
0.9579375000000001,0.16249090946231487,-0.691595266031212
0.958,0.11894991621833306,-0.7390236353445406
0.9580625,0.1262067484256238,-0.7317269631425349
0.9581250000000001,0.11169308401094834,-0.7499686436476862
0.9581875,0.12983516452928234,-0.7317269631425515
0.95825,0.1370919967366489,-0.7207819548394292
0.9583125,0.1661193255660361,-0.6842985938290934
0.958375,0.19514665439542325,-0.6478152328187575
0.9584375,0.2060319027064913,-0.6332218884145636
0.9585,0.2423160637432088,-0.5894418552021804
0.9585625,0.24957289595056875,-0.5784968468990648
0.9586250000000001,0.29311388919468256,-0.5274201414845514
0.9586875,0.3076275536093761,-0.5055301248783499
0.95875,0.3729390434754676,-0.42891506675667956
0.9588125000000001,0.38745270789024855,-0.41067338625140715
0.958875,0.4346221172380027,-0.3523000086348698
0.9589375,0.4527641977563697,-0.33040999202866833
0.9590000000000001,0.4890483587931515,-0.28298162271517374
0.9590625,0.5398461842445791,-0.2246082450986364
0.959125,0.5797587613849864,-0.17353153968416626
0.9591875000000001,0.6269281707328033,-0.11515816206755261
0.95925,0.6523270834585055,-0.08597147325929723
0.9593125,0.692239660598913,-0.034894767844827076
0.9593750000000001,0.6886112444952726,-0.03854310394581919
0.9594375,0.7067533250136362,-0.016653087339622667
0.9595,0.7176385733246514,-0.005708079036526899
0.9595625000000001,0.7430374860504279,0.027126945872851662
0.9596250000000001,0.7938353115018406,0.08914865959040265
0.9596875,0.8119773920202076,0.10739034009557055
0.9597500000000001,0.8809172979900665,0.19495040652045284
0.9598125,0.9172014590267344,0.23508210363174925
0.959875,0.9933981972039599,0.326290506157685
0.9599375000000001,1.0224255260334396,0.3664222032691722
0.96,1.0804801836921083,0.4393889252897112
0.9600625,1.1058790964178864,0.4649272779970242
0.9601250000000001,1.1421632574546714,0.512355647310527
0.9601875,1.167562170180339,0.5451906722197696
0.96025,1.163933754076687,0.5415423361187643
0.9603125,1.189332666802401,0.5707290249270329
0.960375,1.2074747473207712,0.5926190415332379
0.9604375,1.1965894990097725,0.581674033230162
0.9605,1.218359995631803,0.6035640498363535
0.9605625,1.2111031634244693,0.5926190415332677
0.9606250000000001,1.2038463312171175,0.5853223693311937
0.9606875,1.2147315795281377,0.5999157137353281
0.96075,1.196589499009779,0.5743773610281045
0.9608125000000001,1.203846331217111,0.5853223693311838
0.960875,1.2002179151134376,0.5780256971291167
0.9609375,1.1929610829060908,0.5707290249270496
0.9610000000000001,1.1893326668024058,0.5634323527249689
0.9610625,1.174819002387712,0.5488390083208348
0.961125,1.1675621701803653,0.5342456639167004
0.9611875000000001,1.1748190023876957,0.5415423361187478
0.96125,1.156676921869337,0.523300655613588
0.9613125,1.1457916735583167,0.5050589751084201
0.9613750000000001,1.1530485057656388,0.5160039834114877
0.9614375000000001,1.127649593039935,0.48316895850219704
0.9615,1.1240211769362616,0.4758722863001299
0.9615625000000001,1.1203927608325701,0.47952062240114196
0.9616250000000001,1.1022506803142162,0.4539822696939218
0.9616875,1.1131359286252365,0.46127894189598895
0.9617500000000001,1.098622264210533,0.44668559749184467
0.9618125,1.0949938481068662,0.4430372613908177
0.961875,1.1058790964178864,0.45398226969391847
0.9619375,1.091365432003193,0.4393889252897842
0.962,1.109507512521545,0.45763060579493714
0.9620625,1.1095075125215614,0.45763060579495374
0.962125,1.1276495930399284,0.4758722863001216
0.9621875,1.149420089661967,0.5087073112094173
