#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B02866
#Date Time: 2021-03-17 16:14:09.237
#Sample rate: 16000Hz
#Samples: 8192
#Trigger: None
#Channel 1: Range: 1 V/div Offset: -400 mV Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -100 mV Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
0.16125,1.578053362282631,1.401533390383198
0.16131250000000003,1.578053362282631,1.401533390383198
0.161375,1.578053362282631,1.401533390383198
0.1614375,1.578053362282631,1.401533390383198
0.16150000000000003,1.5780533622826325,1.397885054282161
0.1615625,1.581681778386306,1.3942367181811275
0.16162500000000002,1.581681778386306,1.3832917098780217
0.16168749999999998,1.5853101944899795,1.3759950376759547
0.16175,1.588938610593656,1.3650500293728456
0.16181250000000003,1.5889386105936576,1.354105021069735
0.161875,1.5925670266973295,1.343160012766639
0.1619375,1.592567026697331,1.3358633405645637
0.16200000000000003,1.592567026697331,1.3285666683624897
0.1620625,1.592567026697331,1.3212699961604226
0.16212500000000002,1.588938610593656,1.3176216600593873
0.16218749999999998,1.588938610593656,1.3139733239583538
0.16225,1.588938610593656,1.3139733239583522
0.16231250000000003,1.592567026697331,1.3139733239583538
0.162375,1.592567026697331,1.3176216600593857
0.1624375,1.5961954428010061,1.3212699961604226
0.16250000000000003,1.5961954428010061,1.3285666683624964
0.1625625,1.5961954428010061,1.3358633405645637
0.16262500000000002,1.5998238589046814,1.3468083488676692
0.16268749999999998,1.5998238589046814,1.3541050210697365
0.16275,1.5998238589046814,1.3650500293728456
0.16281250000000003,1.5998238589046814,1.3723467015749193
0.162875,1.5998238589046814,1.379643373776983
0.1629375,1.6034522750083564,1.386940045979057
0.16300000000000003,1.6034522750083564,1.3905883820800922
0.1630625,1.6034522750083564,1.3905883820800922
0.16312500000000002,1.6070806911120314,1.3905883820800922
0.16318749999999999,1.6070806911120314,1.3869400459790586
0.16325,1.6107091072157065,1.3832917098780217
0.16331250000000003,1.6143375233193815,1.379643373776983
0.163375,1.6143375233193815,1.3723467015749193
0.1634375,1.6143375233193815,1.3650500293728456
0.16350000000000003,1.61433752331938,1.3541050210697365
0.1635625,1.6107091072157065,1.3468083488676692
0.16362500000000002,1.6107091072157065,1.3358633405645637
0.16368749999999999,1.6107091072157065,1.3285666683624964
0.16375,1.6107091072157065,1.3212699961604226
0.16381250000000003,1.6143375233193815,1.3176216600593857
0.163875,1.6143375233193815,1.3139733239583538
0.1639375,1.6179659394230566,1.3139733239583522
0.16400000000000003,1.6215943555267316,1.3139733239583538
0.1640625,1.6215943555267316,1.3176216600593873
0.16412500000000002,1.6215943555267316,1.324918332261458
0.1641875,1.6215943555267316,1.332215004463525
0.16425,1.6215943555267316,1.3395116766655988
0.16431250000000003,1.62159435552673,1.3541050210697447
0.164375,1.617965939423058,1.3650500293728407
0.16443750000000001,1.6143375233193815,1.3759950376759513
0.16450000000000004,1.61433752331938,1.390588382080097
0.1645625,1.6107091072157065,1.401533390383198
0.16462500000000002,1.6070806911120314,1.4088300625852683
0.1646875,1.603452275008358,1.4161267347873356
0.16475,1.6034522750083564,1.4234234069894094
0.16481250000000003,1.5998238589046798,1.4270717430904463
0.164875,1.5961954428010077,1.4307200791914783
0.16493750000000001,1.592567026697331,1.4270717430904447
0.16500000000000004,1.5889386105936545,1.4270717430904432
0.1650625,1.585310194489981,1.4234234069894094
0.16512500000000002,1.581681778386306,1.416126734787339
0.1651875,1.5780533622826325,1.4051817264842381
0.16525,1.578053362282631,1.3942367181811275
0.16531250000000003,1.574424946178956,1.3796433737769798
0.165375,1.574424946178956,1.3650500293728522
0.16543750000000002,1.578053362282631,1.3541050210697398
0.16550000000000004,1.5780533622826325,1.3431600127666292
0.1655625,1.581681778386306,1.3322150044635284
0.16562500000000002,1.581681778386306,1.324918332261458
0.1656875,1.5853101944899795,1.3176216600593906
0.16575,1.585310194489981,1.3103249878573169
0.16581250000000003,1.5853101944899826,1.3103249878573153
0.165875,1.5889386105936545,1.3066766517562831
0.16593750000000002,1.588938610593656,1.3103249878573169
0.16600000000000004,1.5889386105936576,1.3139733239583555
0.1660625,1.592567026697331,1.3212699961604226
0.16612500000000002,1.5961954428010061,1.328566668362493
0.1661875,1.5998238589046798,1.3358633405645604
0.16625,1.5998238589046814,1.3468083488676692
0.16631250000000003,1.603452275008358,1.3577533571707783
0.166375,1.60708069111203,1.3650500293728423
0.16643750000000002,1.6070806911120314,1.372346701574916
0.16650000000000004,1.6107091072157065,1.3759950376759547
0.1665625,1.6107091072157065,1.3832917098780217
0.16662500000000002,1.6107091072157065,1.3832917098780217
0.1666875,1.6107091072157065,1.3832917098780217
0.16675,1.6107091072157065,1.3796433737769864
0.16681250000000003,1.6107091072157065,1.375995037675948
0.166875,1.6107091072157065,1.3686983654738807
0.16693750000000002,1.6107091072157065,1.3614016932718103
0.16700000000000004,1.610709107215708,1.354105021069735
0.1670625,1.6143375233193815,1.343160012766634
0.16712500000000002,1.6143375233193815,1.3358633405645637
0.1671875,1.6143375233193815,1.3285666683624964
0.16725,1.6179659394230566,1.324918332261458
0.1673125,1.6179659394230566,1.3176216600593873
0.167375,1.6179659394230566,1.3176216600593873
0.16743750000000002,1.6179659394230566,1.3176216600593873
0.1675,1.6143375233193815,1.3176216600593873
0.1675625,1.6107091072157065,1.3212699961604226
0.167625,1.6107091072157065,1.324918332261458
